activity_identifier,url,format,title,description,category_code,language_code,document_date
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-32627,application/pdf,AR-L1068 First period Jan-Jun 2019-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-1364641494-18,application/pdf,Relatrio para publicaoPMR-AR-L1068-2012-2-Perodo 37872898.PDF,,A05,na,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZSHARE-504778069-60,application/vnd.ms-excel,IDB-PCR-Production-Timeline.pdf,,A05,en,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1068,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1345,https://www.iadb.org/document.cfm?id=EZIDB0000366-2056220512-9329,application/pdf,Contrato de Prstamo y Garanta No. 5569-OC-AR - Programa de Mejora de los Servicios de Provisin de Agua Potable en la Provincia de Buenos Aires  - A,,A04,na,
XI-IATI-IADB-AR-L1345,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-44690,application/pdf,AR-L1345 Second period Jan-Dec 2023 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1345,https://www.iadb.org/document.cfm?id=EZSHARE-965128629-49507,application/pdf,Programa de Mejora de los Servicios de Provisin de Agua Potable en la Provincia de Buenos Aires.pdf,,A04,na,
XI-IATI-IADB-AR-L1345,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-43864,application/pdf,AR-L1345 Second period Jan-Dec 2022 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1345,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-44042,application/pdf,AR-L1345 First period Jan-Jun 2023 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1345,https://www.iadb.org/document.cfm?id=EZSHARE-28125667-103,application/pdf,Argentina. Propuesta de prestamo para el Programa de Mejora de los Servicios AR-L1345 Publico.pdf,,A01,na,
XI-IATI-IADB-AR-L1345,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-45378,application/pdf,AR-L1345 First period Jan-Jun 2024 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1345,https://www.iadb.org/document.cfm?id=EZSHARE-965128629-49506,application/pdf,Program to Improve Water Services in the  Province of Buenos Aires.pdf,,A04,na,
XI-IATI-IADB-AR-L1345,https://www.iadb.org/document.cfm?id=EZIDB0000171-1375635338-38741,application/pdf,AR-L1345P2138029GN.pdf,,A10,na,
XI-IATI-IADB-AR-L1345,https://www.iadb.org/document.cfm?id=EZSHARE-28125667-106,application/pdf,Argentina.  Loan proposal for the Program to  Improve Water Services AR-L1345 Public.pdf,,A01,na,
XI-IATI-IADB-AR-L1345,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1345,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1334,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-43397,application/pdf,AR-L1334 Second period Jan-Dec 2022 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1334,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-44520,application/pdf,AR-L1334 First period Jan-Jun 2023 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1334,https://www.iadb.org/document.cfm?id=EZSHARE-965128629-49209,application/pdf,Programa de Crdito para la Reactivacin de la Produccin de la Provincia de San Juan.pdf,,A04,na,
XI-IATI-IADB-AR-L1334,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-40839,application/pdf,AR-L1334 Second period Jan-Dec 2021 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1334,https://www.iadb.org/document.cfm?id=EZSHARE-1683347568-69,application/pdf,Argentina. Loan proposal for the Credit Program for the Reactivation of Production in the Province of San JuanPUBLIC.pdf,,A01,na,
XI-IATI-IADB-AR-L1334,https://www.iadb.org/document.cfm?id=EZIDB0000171-1375635338-36376,application/pdf,AR-L1334P2067014GN.pdf,,A10,na,
XI-IATI-IADB-AR-L1334,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-45364,application/pdf,AR-L1334 First period Jan-Jun 2024 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1334,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-44666,application/pdf,AR-L1334 Second period Jan-Dec 2023 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1334,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-47096,application/pdf,AR-L1334 Second period Jan-Dec 2024 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1334,https://www.iadb.org/document.cfm?id=EZSHARE-1683347568-70,application/pdf,Argentina. Propuesta de prestamo para el Programa de Credito para la Reactivacion de la Produccion de la Provincia de San JuanPUBLICO.pdf,,A01,na,
XI-IATI-IADB-AR-L1334,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-8853,application/pdf,Contrato de Prstamo - Programa de Credito para la Reactivacin de la Produccin de la Provincia de San Juan.pdf,,A04,na,
XI-IATI-IADB-AR-L1334,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-42573,application/pdf,AR-L1334 First period Jan-Jun 2022 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1334,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-46909,application/pdf,AR-L1334 Second period Jan-Dec 2024 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1334,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-8854,application/pdf,Contrato de Garanta - Programa de Credito para la Reactivacin de la Produccin de la Provincia de San Juan.pdf,,A04,na,
XI-IATI-IADB-AR-L1334,https://www.iadb.org/document.cfm?id=EZSHARE-965128629-49210,application/pdf,Credit Program for the Reactivation of Production in the Province of San Juan.pdf,,A04,na,
XI-IATI-IADB-AR-L1334,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1334,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-4261,application/pdf,Report for PublicationPMR-AR-L1108-2011-2-Period 37298284.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-650,application/pdf,Rapport pour PublicationPMR-AR-L1108-2010-2-Perodo 36311862.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-4133,application/pdf,Informe para PublicacinPMR-AR-L1108-2011-2-Periodo 37298093.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-4741,application/pdf,Rapport pour PublicationPMR-AR-L1108-2012-1-Perodo 37352459.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-8323,application/pdf,AR-L1108 First period Jan-Jun 2014-Public Report 40175951.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-2325,application/pdf,Informe para PublicacinPMR-AR-L1108-2011-1-Periodo 36624876.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-6653,application/pdf,Report for PublicationPMR-AR-L1108-2012-2-Period 37874969.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-5409,application/pdf,Report for PublicationPMR-AR-L1108-2012-1-Period 37353790.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-4407,application/pdf,Relatrio para publicaoPMR-AR-L1108-2012-1-Perodo 37351816.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-3877,application/pdf,Relatrio para publicaoPMR-AR-L1108-2011-2-Perodo 37297710.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-7495,application/pdf,Informe para PublicacinPMR-AR-L1108-2013-1-Periodo 38266445.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-6951,application/pdf,Relatrio para publicaoPMR-AR-L1108-2013-1-Perodo 38265124.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-1310,application/pdf,Report for PublicationPMR-AR-L1108-2010-2-Period 36313023.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-2683,application/pdf,Report for PublicationPMR-AR-L1108-2011-1-Period 36625444.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-8428,application/pdf,AR-L1108 First period Jan-Jun 2015-Public Report 40181701.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-5075,application/pdf,Informe para PublicacinPMR-AR-L1108-2012-1-Periodo 37353133.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-3204,application/pdf,Programa de Apoyo a la Poltica de Mejoramiento de la Equidad Educativa - PROMEDU II 39950048.PDF,,A04,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-7774,application/pdf,Report for PublicationPMR-AR-L1108-2013-1-Period 38267109.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-6350,application/pdf,Informe para PublicacinPMR-AR-L1108-2012-2-Periodo 37874232.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-6053,application/pdf,Rapport pour PublicationPMR-AR-L1108-2012-2-Perodo 37873579.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-1617,application/pdf,Relatrio para publicaoPMR-AR-L1108-2011-1-Perodo 36623628.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-8193,application/pdf,AR-L1108 Second period Jan-Dec 2013-Public Report 40172745.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-4005,application/pdf,Rapport pour PublicationPMR-AR-L1108-2011-2-Perodo 37297901.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-1980,application/pdf,Rapport pour PublicationPMR-AR-L1108-2011-1-Perodo 36624295.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-8794,application/pdf,AR-L1108 Second period Jan-Dec 2015-Public Report 40360701.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-25,application/pdf,Relatrio para publicaoPMR-AR-L1108-2010-2-Perodo 36309977.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-7216,application/pdf,Rapport pour PublicationPMR-AR-L1108-2013-1-Perodo 38265784.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-816,application/pdf,Informe para PublicacinPMR-AR-L1108-2010-2-Periodo 36312446.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-5744,application/pdf,Relatrio para publicaoPMR-AR-L1108-2012-2-Perodo 37872911.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-8390,application/pdf,AR-L1108 Second period Jan-Dec 2014-Public Report 40178557.PDF,,A05,na,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZSHARE-504778069-60,application/vnd.ms-excel,IDB-PCR-Production-Timeline.pdf,,A05,en,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1108,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1357,https://www.iadb.org/document.cfm?id=EZIDB0000366-965128629-49825,application/pdf,Support Program for Knowledge Economy Exports.pdf,,A04,na,
XI-IATI-IADB-AR-L1357,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-45200,application/pdf,AR-L1357 Second period Jan-Dec 2023 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1357,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-44063,application/pdf,AR-L1357 First period Jan-Jun 2023 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1357,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-45385,application/pdf,AR-L1357 First period Jan-Jun 2024 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1357,https://www.iadb.org/document.cfm?id=EZIDB0000171-1375635338-40795,application/pdf,AR-L1357P2165702GN.pdf,,A10,na,
XI-IATI-IADB-AR-L1357,https://www.iadb.org/document.cfm?id=EZIDB0000366-2056220512-9436,application/pdf,Contrato de Prstamo No. 5759OC-AR - Programa de Apoyo a las Exportaciones de la Economa del Conocimiento - AR-L1357.pdf,,A04,na,
XI-IATI-IADB-AR-L1357,https://www.iadb.org/document.cfm?id=EZIDB0000029-756715771-52,application/pdf,Programa de Apoyo a las Exportaciones de la Economia del Conocimiento. Propuesta de Prestamo.pdf,,A01,na,
XI-IATI-IADB-AR-L1357,https://www.iadb.org/document.cfm?id=EZIDB0000029-756715771-51,application/pdf,Support Program for Knowledge Economy Exports. Loan Proposal.pdf,,A01,na,
XI-IATI-IADB-AR-L1357,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1357,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1336,https://www.iadb.org/document.cfm?id=EZSHARE-484811385-687,application/pdf,Argentina. Loan proposal for the Development Investment and Facilitation Program for Argentine Nature Tourism. the Nature Route.pdf,,A01,na,
XI-IATI-IADB-AR-L1336,https://www.iadb.org/document.cfm?id=EZSHARE-965128629-49433,application/pdf,Development Investment and Facilitation Program for Argentine Nature Tourism The Nature Route.pdf,,A04,na,
XI-IATI-IADB-AR-L1336,https://www.iadb.org/document.cfm?id=EZSHARE-484811385-685,application/pdf,Argentina. Propuesta de Prestamo - Programa de desarrollo inversin y facilitacin del turismo de naturaleza de Argentina - La ruta Natural.pdf,,A01,na,
XI-IATI-IADB-AR-L1336,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-9051,application/pdf,Contrato de Prstamo No 5521OC-AR - Programa de Desarrollo Inversin y Facilitacin del Turismo de Naturaleza de Argentina.pdf,,A04,na,
XI-IATI-IADB-AR-L1336,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-45365,application/pdf,AR-L1336 First period Jan-Jun 2024 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1336,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-44030,application/pdf,AR-L1336 First period Jan-Jun 2023 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1336,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-34490,application/pdf,AR-L1336P1107220GN.pdf,,A10,na,
XI-IATI-IADB-AR-L1336,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-42123,application/pdf,AR-L1336 First period Jan-Jun 2022 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1336,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-45197,application/pdf,AR-L1336 Second period Jan-Dec 2023 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1336,https://www.iadb.org/document.cfm?id=EZSHARE-965128629-49434,application/pdf,Programa de Desarrollo Inversin y Facilitacin del Turismo de Naturaleza de Argentina La Ruta Natural.pdf,,A04,na,
XI-IATI-IADB-AR-L1336,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-43398,application/pdf,AR-L1336 Second period Jan-Dec 2022 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1336,https://www.iadb.org/document.cfm?id=EZSHARE-504778069-60,application/vnd.ms-excel,IDB-PCR-Production-Timeline.pdf,,A05,en,
XI-IATI-IADB-AR-L1336,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1336,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1312,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-33904,application/pdf,AR-L1312 Second period Jan-Dec 2019-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1312,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-8744,application/pdf,Garanta - Prstamo a la Provincia de Buenos Aires.pdf,,A04,na,
XI-IATI-IADB-AR-L1312,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-34566,application/pdf,AR-L1312 First period Jan-Jun 2020 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1312,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-35213,application/pdf,AR-L1312 Second period Jan-Dec 2020 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1312,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-41454,application/pdf,AR-L1312  Second period Jan-Dec 2021  Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1312,https://www.iadb.org/document.cfm?id=EZSHARE-2055647864-59,application/pdf,AR-O0013 AR-L1312. Propuesta de CCLIP y primera operacin para el Programa de Fortalecimiento e Integracin de Redes de Salud en la Provincia de Buen,,A01,na,
XI-IATI-IADB-AR-L1312,https://www.iadb.org/document.cfm?id=EZSHARE-2055647864-58,application/pdf,AR-O0013 AR-L1312. Proposal for CCLIP and first individual loan for the Program for Strengthening and Integration of Health Networks in the Province ,,A01,na,
XI-IATI-IADB-AR-L1312,https://www.iadb.org/document.cfm?id=EZSHARE-2055647864-68,application/pdf,PCR AR-L1312 Final.pdf,,A05,na,
XI-IATI-IADB-AR-L1312,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-36588,application/pdf,AR-L1312 First period Jan-Jun 2021 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1312,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-8743,application/pdf,Contrato - Programa de Fortalecimiento e Integracin de Redes de Salud en la Provincia de Buenos Aires.pdf,,A04,na,
XI-IATI-IADB-AR-L1312,https://www.iadb.org/document.cfm?id=EZSHARE-504778069-60,application/vnd.ms-excel,IDB-PCR-Production-Timeline.pdf,,A05,en,
XI-IATI-IADB-AR-L1312,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1312,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1136,https://www.iadb.org/document.cfm?id=EZSHARE-1807084552-21,application/pdf,AR-L1136 38772776.PDF,,A10,na,
XI-IATI-IADB-AR-L1136,https://www.iadb.org/document.cfm?id=EZSHARE-1807084552-38,application/pdf,AR-L1136 40290639.PDF,,A10,na,
XI-IATI-IADB-AR-L1136,https://www.iadb.org/document.cfm?id=EZSHARE-1807084552-14,application/pdf,Rapport pour PublicationPMR-AR-L1136-2012-2-Perodo 37873592.PDF,,A05,na,
XI-IATI-IADB-AR-L1136,https://www.iadb.org/document.cfm?id=EZSHARE-1807084552-27,application/pdf,AR-L1136 39226646.PDF,,A10,na,
XI-IATI-IADB-AR-L1136,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-923,application/pdf,AR-L1136 First period Jan-Jun 2017-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1136,https://www.iadb.org/document.cfm?id=EZSHARE-1807084552-733,application/pdf,Programa de Desarrollo de las Provincias del Norte Grande Infraestructura de Agua Potable y Saneamiento 37059516.PDF,,A01,na,
XI-IATI-IADB-AR-L1136,https://www.iadb.org/document.cfm?id=EZSHARE-1807084552-31,application/pdf,AR-L1136 39468580.PDF,,A10,na,
XI-IATI-IADB-AR-L1136,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-43341,application/pdf,AR-L1136 Second period Jan-Dec 2022 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1136,https://www.iadb.org/document.cfm?id=EZSHARE-1807084552-17,application/pdf,Relatrio para publicaoPMR-AR-L1136-2013-1-Perodo 38265136.PDF,,A05,na,
XI-IATI-IADB-AR-L1136,https://www.iadb.org/document.cfm?id=EZSHARE-1807084552-29,application/pdf,AR-L1136 39368982.PDF,,A10,na,
XI-IATI-IADB-AR-L1136,https://www.iadb.org/document.cfm?id=EZSHARE-1807084552-34,application/pdf,AR-L1136 39916735.PDF,,A10,na,
XI-IATI-IADB-AR-L1136,https://www.iadb.org/document.cfm?id=EZSHARE-1807084552-39,application/pdf,AR-L1136 40290642.PDF,,A10,na,
XI-IATI-IADB-AR-L1136,https://www.iadb.org/document.cfm?id=EZSHARE-1807084552-37,application/pdf,AR-L1136 40290638.PDF,,A10,na,
XI-IATI-IADB-AR-L1136,https://www.iadb.org/document.cfm?id=EZSHARE-1807084552-20,application/pdf,Report for PublicationPMR-AR-L1136-2013-1-Period 38267122.PDF,,A05,na,
XI-IATI-IADB-AR-L1136,https://www.iadb.org/document.cfm?id=EZSHARE-1807084552-43,application/pdf,AR-L1136 40290658.PDF,,A10,na,
XI-IATI-IADB-AR-L1136,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-34430,application/pdf,AR-L1136P1100109SP.pdf,,A10,na,
